Sensor_ID,Row,Col,Press_Count,Max_Pressure,Avg_Pressure,Avg_Resistance_Ohms,Min_Resistance_Ohms,Max_Resistance_Ohms,Baseline_Resistance_Ohms
846,17,30,25,0.7599318307174068,0.4888639880523782,17489.5664,15523.09,22774.6,28699.64
844,17,28,25,0.7461010639821777,0.48542904646686785,17325.7072,15523.09,21700.95,28263.01
714,14,42,98,0.9701079923316543,0.5698449046511751,31303.106020408166,15523.09,112509.73,130631.02
1657,34,25,13,0.40002096724256236,0.3292470110096101,16434.55615384615,15523.09,17328.08,22408.76
666,13,42,99,0.9371262035583784,0.5920375472656481,31399.529191919195,15523.09,120737.61,125954.73
338,7,2,84,0.6299822885686903,0.37886713659814103,17986.257976190478,15523.09,22512.45,28407.46
1433,29,41,107,0.8766944145919662,0.22387087962901794,37005.99420560747,15523.09,56260.74,62370.57
1648,34,16,57,0.501169955653856,0.313384819950113,17202.472105263158,15523.09,18822.0,24208.61
330,6,42,98,0.960156566564663,0.6670763822830357,30260.202755102044,15539.16,158434.67,167961.95
1885,39,13,56,0.5687041425684956,0.33770824087450874,17983.851964285714,15539.16,21261.97,26348.73
1702,35,22,71,0.8041132567344603,0.4378320497351873,19830.887887323952,15555.25,28996.3,36473.41
1800,37,24,104,0.6833486039025963,0.3819857472086939,20336.480096153842,15555.25,26219.28,31458.76
1879,39,7,57,0.5661590480108483,0.33645960451030865,17845.992280701754,15555.25,20764.89,26090.74
1650,34,18,47,0.4632197121998766,0.2873607457685346,17116.292765957445,15555.25,18201.42,23230.05
849,17,33,25,0.7519119461591686,0.4884876536296463,17429.1652,15555.25,22460.52,28553.0
429,8,45,79,0.871237681866248,0.6142194785468059,26577.38873417722,15555.25,71631.49,94364.8
340,7,4,84,0.6260584255698188,0.37685500697094954,17976.557023809524,15555.25,22774.6,28263.01
348,7,12,86,0.6097175574797304,0.36845076037004887,17824.73220930232,15555.25,22357.16,27626.15
1818,37,42,100,1.0,0.6729434901547511,30571.613400000002,15571.36,143283.25,166426.73
349,7,13,84,0.6182779710224843,0.37992803854096385,17827.770119047622,15571.36,22460.52,28119.63
1785,37,9,101,0.6306576765983027,0.389343293194849,19407.708811881188,15587.49,25033.8,30071.27
1635,34,3,51,0.4281533539651533,0.29337750895991604,16607.892941176473,15587.49,17438.93,22460.52
884,18,20,14,0.5178753544518152,0.36683819942430906,16563.64214285714,15587.49,17795.93,22801.05
1829,38,5,49,0.696562278717084,0.391023505105944,19258.73367346939,15587.49,25461.45,31040.83
835,17,19,23,0.6356030441268362,0.45699126597991574,17286.747391304347,15587.49,21651.57,27556.69
1645,34,13,57,0.5152270170584413,0.33799057119271037,17143.553157894738,15587.49,19729.22,24853.65
257,5,17,20,0.46827598948955135,0.2969496698969215,17417.132999999998,15587.49,18578.57,23670.38
1897,39,25,11,0.41313308519903624,0.34230736982620064,16612.43727272727,15587.49,17291.33,22987.37
843,17,27,25,0.7484955407880626,0.4659025048513299,17619.3884,15587.49,21118.33,28553.0
2092,43,28,24,0.5465750564555193,0.2544529326471087,19715.8,15603.64,22616.81,27765.84
1890,39,18,46,0.5117427524648464,0.2976955219281157,17839.21630434783,15603.64,19491.78,24616.31
1685,35,5,68,0.7192565240764832,0.3916038311198017,19321.64323529412,15603.64,26348.73,32145.38
2084,43,20,25,0.4179539361616112,0.2617999648605449,19694.087199999998,15603.64,22933.92,28480.09
1672,34,40,87,0.7726383945667288,0.4998164881386445,20575.107011494252,15603.64,32765.05,43769.74
304,6,16,80,0.7223445199506756,0.3789668699571508,20000.604249999997,15619.82,27765.84,33081.75
1646,34,14,57,0.514530918806495,0.3200286166774386,17358.29052631579,15619.82,19449.01,24734.57
889,18,25,21,0.5499121154965259,0.3946253238713868,17827.630952380954,15619.82,21553.27,26676.44
1876,39,4,56,0.548001206759247,0.3350288456512226,17696.364464285714,15619.82,20602.68,25710.52
339,7,3,84,0.6354080198680702,0.3823250872182181,18082.385238095238,15619.82,22960.62,28773.39
1517,31,29,54,0.4844208861429806,0.23465712218277518,21414.125740740743,15619.82,25033.8,30229.68
255,5,15,20,0.46650115314491963,0.29854744680512485,17400.104,15619.82,18498.34,23698.29
313,6,25,79,0.7066106352100765,0.3570557492982651,20141.20632911393,15636.01,26544.65,32364.63
1888,39,16,56,0.5564466384050025,0.3239542830438634,18045.991785714286,15652.22,20881.81,26058.75
256,5,16,7,0.39183390866330114,0.3617461001316274,16032.714285714286,15652.22,16317.87,21950.17
1733,36,5,13,0.47741609258574147,0.383230691061353,16483.006923076926,15652.22,17776.91,23810.38
1839,38,15,55,0.7038265956287889,0.3603238948549958,20107.096909090906,15652.22,26610.43,31628.31
1832,38,8,55,0.712153657297094,0.3661375289410707,20149.763272727276,15652.22,26479.11,32014.92
1736,36,8,15,0.5221801636546876,0.3820192837872957,17104.936,15652.22,19948.42,25033.8
1734,36,6,15,0.48005822896196165,0.3635190423299704,16828.334666666666,15652.22,19028.03,24036.8
306,6,18,80,0.7168385783059834,0.3673400860960666,20236.261125,15652.22,27730.82,32945.45
302,6,14,83,0.713266286775868,0.36995514926561757,20124.648554216867,15652.22,27660.98,32765.05
1830,38,6,53,0.6780655254949962,0.3681517417376596,19622.425094339622,15668.45,25710.52,30917.09
1695,35,15,71,0.7639995079537654,0.4159495154822932,19909.47422535211,15684.7,29603.42,35134.67
1179,24,27,23,0.8797885516380941,0.5462676600994678,30009.47347826087,15684.7,100279.32,106570.16
1743,36,15,14,0.5129798608264272,0.38383133870628994,17006.254285714287,15684.7,19794.65,24853.65
293,6,5,83,0.7438599386796576,0.3859971398533855,20359.877710843375,15684.7,29071.17,34156.08
1875,39,3,54,0.5276735241234163,0.32577101214329535,17642.342037037037,15684.7,20103.78,25276.9
1688,35,8,71,0.770640707306773,0.4112649216396352,20039.57704225352,15684.7,29992.53,35184.73
847,17,31,23,0.7904241268314302,0.39259996562801075,19526.429130434786,15684.7,23754.24,30309.35
1634,34,2,57,0.4960108222661867,0.3146005492797082,17266.27368421053,15684.7,19194.97,24382.16
1691,35,11,71,0.7357707519042335,0.4155532140407566,19293.190563380285,15684.7,27977.33,33310.84
1820,37,44,118,0.7948964135129538,0.46135101458889466,30575.65686440678,15700.98,58141.67,65307.78
859,17,43,25,0.7486420205311717,0.44902304783196745,18154.26,15717.27,23866.7,28996.3
1746,36,18,12,0.4356309046028425,0.35738885647028634,16485.534166666665,15717.27,17420.39,23040.99
1516,31,28,39,0.43846486150939634,0.26101575920158393,19614.20435897436,15749.92,23230.05,28263.01
1753,36,25,10,0.380415929164231,0.32195024919133475,16737.237,15749.92,17457.49,22590.65
1158,24,6,23,0.7648814447201729,0.5375308419056037,30232.036956521744,15749.92,98522.22,103652.78
1674,34,42,99,1.0,0.6635869763826742,28872.396363636355,15749.92,126864.97,132592.78
1886,39,14,57,0.5692077501098249,0.3267840926080907,18321.008245614034,15749.92,21358.47,26742.69
262,5,22,29,0.50125599733186,0.28470787709598205,18204.747931034482,15749.92,19926.36,24973.54
409,8,25,72,0.5375971939158251,0.32215063309725483,19085.394305555557,15749.92,22721.83,28773.39
1781,37,5,91,0.8351273135165599,0.3766112938803363,19143.726263736262,15749.92,23366.42,28407.46
1168,24,16,23,0.8629768238343081,0.5483694824008947,30498.28,15749.92,102712.45,108599.64
1612,33,28,75,0.5027254073215487,0.2900845904731176,18570.7868,15749.92,21358.47,26544.65
1741,36,13,14,0.5082488784386396,0.3570162878291154,17447.876428571424,15749.92,19904.33,25064.0
1291,26,43,113,0.8805728219711118,0.2384288188685813,88566.24407079647,15766.28,210090.06,225277.3
249,5,9,20,0.4569745188568283,0.2970602093909084,17476.3145,15766.28,18578.57,23782.29
1519,31,31,67,0.5166116682398644,0.22782646882683918,22736.65791044776,15782.65,26942.87,32232.81
1787,37,11,95,0.5903186486396853,0.3898290435776902,19112.60094736842,15782.65,24093.88,29146.33
928,19,16,22,0.7464058678113759,0.5064577371923054,20044.30863636364,15782.65,30794.08,36001.13
670,13,46,57,0.5834770873091434,0.3488812050120861,20829.810701754384,15782.65,29603.42,34836.58
1831,38,7,53,0.6904544060446128,0.37164816303153264,19813.82660377358,15782.65,26479.11,31543.36
294,6,6,81,0.6966554781711736,0.37623098548977996,19752.39740740741,15782.65,27213.2,32232.81
1133,23,29,42,0.6721332393965554,0.32281471627982516,32728.851190476194,15782.65,50199.01,55727.09
333,6,45,82,0.8860224038665125,0.6040630446878743,27531.479512195125,15782.65,86707.14,110700.96
671,13,47,57,0.5834770873091434,0.3488812050120861,20829.810701754384,15782.65,29603.42,34836.58
307,6,19,80,0.7130371963890251,0.3605738836677565,20531.151,15799.05,28191.18,33403.16
1786,37,10,93,0.5721308176531518,0.3824196566239525,18282.421397849463,15799.05,22050.96,27077.54
1481,30,41,109,0.8699622174862757,0.39379034345944536,29200.27788990825,15799.05,59892.09,65446.95
1518,31,30,46,0.4359676061660939,0.2546750921115115,19813.933695652173,15799.05,22933.92,28155.37
1837,38,13,52,0.6768584807501331,0.3744335906260654,19646.534615384615,15799.05,25867.97,31374.49
1874,39,2,57,0.5669242682431772,0.3316274846805409,18266.12947368421,15799.05,21286.04,26809.18
278,5,38,58,0.6269354822465805,0.31380877545632774,19534.69724137931,15799.05,24208.61,29221.78
1651,34,19,57,0.5305679407594871,0.31253291701492897,18039.454736842104,15799.05,20215.74,25836.37
1132,23,28,39,0.6633922745906745,0.34099499697709623,31261.741794871792,15815.47,48725.57,54994.24
716,14,44,99,0.7201370888033274,0.32189981208058494,27794.846464646464,15815.47,44707.67,50110.29
1284,26,36,111,0.8592226502954294,0.24816425032529088,85010.56882882884,15815.47,197793.8,212483.69
888,18,24,20,0.6161380621273839,0.48380452697580345,16721.7875,15815.47,18240.65,26875.9
1686,35,6,68,0.7197394486063194,0.4175267390723957,19054.135882352944,15815.47,25585.55,33081.75
1644,34,12,54,0.4616013634398252,0.29671460254200216,17264.474444444448,15831.91,18538.4,23810.38
258,5,18,11,0.4231959689132974,0.339061872096577,16801.17090909091,15848.37,18084.37,23094.79
1135,23,31,27,0.7010751472226597,0.3727575221320394,27952.403703703705,15848.37,51284.3,62628.1
1687,35,7,69,0.7295352910758642,0.40623134370279307,19592.965652173916,15848.37,28699.64,33729.39
1735,36,7,13,0.49015915702929086,0.39300694656630947,16731.63,15848.37,18418.55,24616.31
1720,35,40,85,0.7887623025578028,0.47193185339514565,24518.495529411768,15864.85,43698.91,54480.68
1698,35,18,71,0.7230724954413122,0.38684391570010473,19876.367464788735,15864.85,28299.01,33542.38
1285,26,37,110,0.8617686904692029,0.2473839175621798,84510.18018181818,15864.85,192647.28,208912.44
2009,41,41,96,0.8820667861519771,0.43748207092376895,26784.043124999997,15864.85,49670.62,54994.24
2070,43,6,17,0.3371683950747161,0.22677697674520783,18699.62941176471,15864.85,20103.78,25215.81
669,13,45,78,0.8405335178799198,0.5094043495357704,27227.055256410258,15864.85,59892.09,78341.52
1842,38,18,49,0.6365571961463141,0.33029138508963696,19810.939795918366,15881.35,24557.47,29603.42
1840,38,16,54,0.6809369893212291,0.3558195219711352,20129.21425925926,15881.35,26348.73,31501.02
1782,37,6,96,0.5592569679979995,0.38085283682108373,19630.960625000003,15881.35,24973.54,30071.27
1789,37,13,109,0.7204703351486158,0.3898498770619329,20175.44504587156,15881.35,25215.81,31040.83
1181,24,29,22,0.8688325101395937,0.500142179531906,28055.396818181813,15881.35,96820.16,102094.18
1684,35,4,67,0.6892802363024023,0.40254931932450705,18929.686119402988,15881.35,24324.12,31885.26
1493,31,5,21,0.35056040728520066,0.23836558596844315,18353.024285714288,15881.35,20464.99,25710.52
406,8,22,74,0.603563906306275,0.37602506757415366,18419.135135135137,15897.87,23393.82,29680.64
265,5,25,10,0.4297558651100207,0.3400953639179296,16886.988,15897.87,18260.31,23366.42
254,5,14,18,0.43690988353564186,0.2860239976232107,17596.84833333333,15914.42,18578.57,23586.93
300,6,12,84,0.7065332734996964,0.37462988758431137,20298.119880952385,15914.42,28480.09,33495.87
897,18,33,21,0.6589260898650557,0.49982323972923887,17398.168095238096,15914.42,22460.52,28699.64
1696,35,16,71,0.7336901799946199,0.40406640944151023,19789.217464788733,15914.42,28847.41,34252.03
1884,39,12,42,0.480199525291314,0.30910917373937474,17578.760714285716,15914.42,19470.38,24498.84
1744,36,16,12,0.4748727283963555,0.3923321449327553,16663.51166666667,15914.42,17757.91,24353.12
1891,39,19,58,0.5819684334944045,0.31384414739347116,19010.815344827588,15914.42,22616.81,27660.98
290,6,2,81,0.7209574609791185,0.3825900554443045,20384.37135802469,15914.42,28996.3,34204.0
1828,38,4,55,0.6734268416273086,0.36326802231004196,19933.353090909095,15914.42,26283.89,31290.57
1521,31,33,53,0.4340611094423367,0.25116614832068823,20110.834905660377,15914.42,23257.23,28371.24
892,18,28,21,0.635025360220832,0.4879866183776823,17362.22857142857,15930.98,22305.72,28227.06
1732,36,4,15,0.46667814117575657,0.3588681277504311,16968.11,15930.98,19194.97,24208.61
1683,35,3,68,0.6868494071238848,0.3911473631857696,19212.068382352943,15930.98,26058.75,31971.61
1627,33,43,86,0.54335022444492,0.3062371147792843,19404.292325581395,15947.57,23698.29,28736.48
1180,24,28,21,0.8462094422897647,0.5401521412915995,23730.769523809526,15947.57,53975.16,94364.8
1978,41,10,48,0.5781256826207245,0.35298129148256185,18387.844999999998,15947.57,22305.72,27626.15
1979,41,11,52,0.6076546523061862,0.3519354771879062,18915.396538461544,15947.57,23586.93,28699.64
717,14,45,80,0.843448399494391,0.4626530049417009,28406.589500000002,15947.57,61233.89,83177.96
1793,37,17,92,0.5744502194313984,0.36566871189158456,19037.39956521739,15947.57,23810.38,28847.41
1827,38,3,53,0.6593404646188215,0.3615216989246365,19722.456981132073,15947.57,25616.71,30794.08
292,6,4,79,0.7123059838493149,0.38699602296265573,20044.33506329114,15947.57,27800.93,33682.49
334,6,46,83,0.6940107840025899,0.4417127366026408,23459.370722891563,15997.45,39283.93,50110.29
335,6,47,83,0.6940107840025899,0.4417127366026408,23459.370722891563,15997.45,39283.93,50110.29
1183,24,31,23,0.8695604338604791,0.46454044448767307,33275.068695652175,16014.12,104608.9,109992.31
1166,24,14,23,0.7426205076853016,0.5305312444962543,30802.675217391305,16014.12,102094.18,107915.35
883,18,19,21,0.6358439613263085,0.4600746486054789,17588.837619047623,16014.12,21406.95,28407.46
1838,38,14,55,0.6843500090270276,0.3514234357231433,20514.092,16014.12,27010.09,32189.05
894,18,30,21,0.6513366876966333,0.49058137743541375,17480.03761904762,16014.12,22382.94,28553.0
247,5,7,20,0.45391825531815394,0.29279012126809906,17809.5605,16014.12,19069.58,24266.27
291,6,3,81,0.719345993992066,0.3823913963252772,20467.21913580247,16014.12,29071.17,34396.74
1977,41,9,56,0.6087765825063619,0.3535921586227145,19033.03678571429,16014.12,23923.21,28958.97
1731,36,3,13,0.44383796117563146,0.36791670287092393,16706.766153846154,16014.12,18064.95,23866.7
1134,23,30,42,0.6707738698368281,0.3137078836514051,33496.2030952381,16014.12,50556.48,56046.25
301,6,13,83,0.6990746683921893,0.3778081380327034,20168.170240963856,16014.12,27906.57,33403.16
1111,23,7,41,0.6467856139136325,0.33246805760836684,33569.18731707317,16030.81,53182.58,58255.64
430,8,46,75,0.6600679761815975,0.45239061015449833,21849.735200000006,16030.81,37837.53,44707.67
431,8,47,75,0.6600679761815975,0.45239061015449833,21849.735200000006,16030.81,37837.53,44707.67
1742,36,14,15,0.49556186176133665,0.35960663624504374,17509.852000000003,16030.81,20126.11,25215.81
1694,35,14,72,0.7474657180987201,0.40254797731554404,20421.087222222224,16030.81,30631.22,35742.86
1780,37,4,93,0.5634331767558379,0.36985819342256265,19449.86892473118,16047.52,24122.49,29297.52
1821,37,45,84,0.871678123649212,0.6056712070031308,28826.041904761903,16047.52,91512.71,114373.48
1826,38,2,56,0.6897723607874399,0.3540401659508902,20667.050892857143,16047.52,27179.19,32586.16
1985,41,17,52,0.6107832869017644,0.3539838903777482,19073.15903846154,16047.52,23923.21,29146.33
762,15,42,97,0.9585800991768437,0.46303445948966493,37481.95041237113,16047.52,113248.5,141018.91
1798,37,22,109,0.6169097535223371,0.38374942948780033,20984.24201834862,16047.52,27349.84,32364.63
1990,41,22,56,0.6582969790424282,0.35972040169251623,19857.497499999998,16081.01,25033.8,31248.74
337,7,1,84,0.5934803462036553,0.3539581702018258,18569.343214285716,16081.01,23148.76,28699.64
1722,35,42,96,1.0,0.6032162492984129,32326.451354166667,16081.01,99687.32,175214.38
808,16,40,92,0.8516023777595817,0.24204442873844007,33089.775434782605,16081.01,46527.84,54582.74
1699,35,19,71,0.7555544355415523,0.40292997330267205,20667.364507042254,16097.79,30550.28,36901.41
1615,33,31,75,0.542542289949803,0.3367196686159986,19489.767466666668,16097.79,24794.01,30389.34
1730,36,2,15,0.49199151390500506,0.3651657012941405,17426.813333333335,16097.79,20059.23,25276.9
1784,37,8,102,0.5974113670429587,0.36907627952951333,20494.10235294118,16114.59,26283.89,31374.49
2096,43,32,84,0.699679354797128,0.2642952791769403,29037.235119047615,16114.59,41397.01,48305.81
1783,37,7,102,0.5742890054625238,0.37243517144048555,20217.458529411764,16114.59,25554.44,30712.49
1779,37,3,95,0.5525977533258646,0.37067399436419446,19463.804736842103,16114.59,24093.88,29146.33
1490,31,2,33,0.3975818420782509,0.24215771523931834,20152.02696969697,16114.59,23698.29,28773.39
1613,33,29,75,0.4576966375239133,0.2999107091022929,19189.268666666667,16114.59,22643.0,28119.63
1182,24,30,21,0.8534549713482358,0.5249914247678146,24213.282857142858,16114.59,53280.57,94632.04
2104,43,40,85,0.7405381938564273,0.29458488272857636,29664.842000000004,16114.59,47322.41,54685.13
1682,35,2,68,0.7291243566304098,0.40127092205249765,20069.683088235295,16114.59,25679.2,34935.51
1677,34,45,80,0.8603814452096754,0.603761152388772,26073.32025,16131.41,87631.56,93571.2
1747,36,19,17,0.5105137714811194,0.34821600767288974,18060.307647058824,16131.41,20928.83,26090.74
